"X.1","X1","X2","X0"
884,17,1179,NA
887,16,1179,NA
882,13,1058,NA
881,13,1059,NA
836,13,1059,NA
839,13,1060,NA
845,13,1059,NA
843,13,1060,NA
849,34,924,NA
849,34,919,NA
871,39,907,NA
872,38,906,NA
869,38,904,NA
755,57,920,NA
746,57,920,NA
754,64,930,NA
753,65,930,NA
755,65,931,NA
755,65,931,NA
722,39,922,NA
726,38,917,NA
726,38,915,NA
725,38,915,NA
727,37,915,NA
666,35,775,NA
673,26,747,NA
678,26,751,NA
677,26,755,NA
676,26,756,NA
678,26,758,NA
576,9,773,NA
580,9,771,NA
580,9,769,NA
586,9,767,NA
597,9,766,NA
743,4,541,NA
765,4,577,NA
777,4,578,NA
780,4,577,NA
783,4,576,NA
782,4,569,NA
709,22,624,NA
712,22,625,NA
716,22,626,NA
719,22,626,NA
719,22,627,NA
755,26,616,NA
755,26,616,NA
757,26,616,NA
758,26,616,NA
757,27,616,NA
753,27,616,NA
729,27,556,NA
729,27,556,NA
729,27,554,NA
729,27,553,NA
733,31,577,NA
762,37,522,NA
760,37,518,NA
754,37,519,NA
754,37,521,NA
756,37,522,NA
756,37,522,NA
699,21,479,NA
699,21,472,NA
696,21,470,NA
696,22,471,NA
690,27,474,NA
316,31,556,NA
316,31,556,NA
316,31,556,NA
316,31,554,NA
316,32,550,NA
316,32,548,NA
384,28,566,NA
385,29,564,NA
387,30,565,NA
385,20,579,NA
387,19,575,NA
300,26,526,NA
302,25,526,NA
304,24,527,NA
306,23,527,NA
307,22,525,NA
309,22,522,NA
282,9,507,NA
282,9,507,NA
282,9,508,NA
289,8,507,NA
290,9,507,NA
221,28,548,NA
223,28,547,NA
225,28,545,NA
227,28,545,NA
228,28,545,NA
228,28,545,NA
234,34,542,NA
234,34,542,NA
225,19,533,NA
225,19,533,NA
225,19,533,NA
226,19,533,NA
264,10,515,NA
264,10,519,NA
265,10,517,NA
266,10,517,NA
267,10,518,NA
218,32,444,NA
215,27,448,NA
215,27,447,NA
217,27,446,NA
219,27,446,NA
220,27,448,NA
228,31,430,NA
228,31,430,NA
228,31,430,NA
229,31,429,NA
229,31,434,NA
170,23,415,NA
166,18,422,NA
166,18,420,NA
166,18,420,NA
166,18,417,NA
166,19,416,NA
201,18,279,NA
200,18,278,NA
197,18,276,NA
193,18,263,NA
193,18,265,NA
119,9,300,NA
117,9,301,NA
117,8,302,NA
119,8,306,NA
121,8,308,NA
122,8,305,NA
77,34,319,NA
79,34,320,NA
82,34,323,NA
85,34,325,NA
81,34,303,NA
72,17,346,NA
71,17,348,NA
70,17,350,NA
69,17,351,NA
68,17,353,NA
68,17,353,NA
94,9,269,NA
93,9,269,NA
92,9,270,NA
91,9,273,NA
94,9,265,NA
88,9,226,NA
88,9,229,NA
88,9,230,NA
88,9,229,NA
88,9,227,NA
88,9,225,NA
51,4,288,NA
51,4,285,NA
51,4,285,NA
60,4,265,NA
59,4,265,NA
24,21,312,NA
23,21,312,NA
23,21,309,NA
23,21,305,NA
25,21,302,NA
29,21,301,NA
45,14,307,NA
46,14,304,NA
47,9,346,NA
46,9,344,NA
45,9,345,NA
53,4,278,NA
53,4,278,NA
53,4,278,NA
53,4,279,NA
52,4,278,NA
51,4,280,NA
35,13,276,NA
35,13,273,NA
35,13,272,NA
35,13,271,NA
35,13,271,NA
28,NA,293,NA
NA,4,315,NA
NA,4,314,NA
NA,4,314,NA
NA,4,313,NA
NA,4,313,NA
NA,13,309,NA
NA,13,305,NA
NA,13,305,NA
NA,13,305,NA
NA,13,305,NA
9,9,408,NA
9,9,408,NA
9,9,410,NA
9,9,411,NA
9,9,413,NA
9,9,415,NA
4,17,375,NA
4,17,377,NA
4,17,378,NA
4,17,378,NA
4,17,378,NA
13,27,293,NA
13,27,293,NA
13,27,293,NA
13,27,293,NA
14,27,293,NA
14,25,298,NA
9,20,287,NA
9,20,287,NA
9,21,287,NA
9,21,282,NA
9,22,282,NA
23,40,228,NA
23,40,226,NA
23,40,226,NA
23,40,225,NA
23,38,248,NA
23,38,250,NA
12,38,213,NA
12,38,214,NA
12,37,215,NA
12,36,214,NA
12,36,212,NA
31,22,205,NA
31,22,205,NA
31,21,205,NA
31,21,207,NA
31,20,220,NA
31,22,218,NA
41,10,191,NA
41,9,193,NA
41,11,194,NA
41,13,194,NA
42,14,194,NA
81,22,203,NA
81,22,201,NA
81,22,198,NA
80,26,202,NA
80,26,203,NA
71,26,198,NA
73,16,206,NA
73,16,208,NA
73,17,206,NA
73,17,205,NA
73,16,202,NA
40,4,191,NA
40,4,192,NA
40,4,187,NA
40,4,186,NA
40,4,184,NA
41,4,182,NA
67,4,138,NA
67,6,137,NA
67,9,136,NA
67,9,135,NA
67,10,133,NA
31,9,118,NA
31,8,124,NA
31,4,123,NA
31,4,120,NA
31,4,119,NA
31,4,119,NA
4,14,137,NA
4,14,133,NA
4,14,126,NA
4,14,119,NA
4,14,115,NA
18,87,273,NA
18,87,274,NA
18,87,275,NA
18,87,275,NA
18,87,274,NA
18,87,269,NA
19,95,279,NA
19,97,280,NA
19,100,278,NA
19,99,275,NA
19,100,277,NA
9,9,205,NA
9,9,202,NA
9,10,200,NA
9,12,200,NA
9,14,199,NA
9,14,199,NA
5,21,181,NA
5,21,180,NA
5,21,181,NA
6,21,184,NA
7,22,177,NA
8,19,190,NA
8,14,190,NA
8,14,190,NA
8,14,191,NA
8,14,191,NA
8,14,195,NA
4,4,212,NA
4,4,212,NA
NA,16,231,NA
NA,16,218,NA
NA,16,223,NA
NA,31,150,NA
NA,31,149,NA
NA,31,149,NA
NA,31,149,NA
NA,31,149,NA
NA,32,149,NA
NA,13,124,NA
NA,13,124,NA
NA,18,137,NA
NA,16,137,NA
NA,15,137,NA
NA,14,133,NA
NA,14,135,NA
NA,14,133,NA
NA,14,130,NA
NA,14,128,NA
NA,14,129,NA
NA,11,75,NA
NA,32,76,NA
NA,32,76,NA
NA,32,76,NA
NA,32,76,NA
3,22,73,NA
1,22,70,NA
3,22,71,NA
4,22,71,NA
4,22,72,NA
4,22,72,NA
NA,18,92,NA
NA,18,92,NA
NA,18,92,NA
NA,18,92,NA
NA,18,93,NA
NA,24,82,NA
NA,24,82,NA
NA,24,82,NA
NA,24,82,NA
NA,24,82,NA
NA,24,77,NA
4,18,62,NA
5,18,62,NA
5,18,62,NA
4,18,62,NA
4,18,62,NA
4,18,62,NA
9,5,98,NA
9,5,98,NA
9,5,98,NA
9,5,94,NA
9,5,94,NA
4,25,68,NA
3,25,68,NA
1,25,68,NA
NA,25,66,NA
NA,25,66,NA
NA,25,65,NA
NA,22,63,NA
NA,22,63,NA
NA,22,71,NA
NA,22,71,NA
NA,22,71,NA
NA,17,32,NA
NA,16,32,NA
NA,16,32,NA
NA,15,32,NA
NA,14,32,NA
1,13,32,NA
NA,13,33,NA
NA,12,34,NA
NA,24,31,NA
NA,24,32,NA
NA,24,34,NA
NA,22,10,NA
NA,22,10,NA
NA,26,11,NA
NA,26,11,NA
NA,26,12,NA
NA,26,10,NA
NA,30,68,NA
NA,30,62,NA
NA,30,62,NA
NA,30,62,NA
NA,30,62,NA
NA,10,50,NA
NA,10,50,NA
NA,10,50,NA
NA,10,50,NA
NA,10,50,NA
NA,10,50,NA
NA,8,49,NA
NA,8,50,NA
NA,8,52,NA
NA,8,53,NA
NA,8,53,NA
NA,35,36,NA
NA,35,36,NA
NA,35,36,NA
NA,35,36,NA
NA,35,36,NA
NA,35,32,NA
NA,8,71,NA
NA,8,71,NA
NA,8,71,NA
NA,8,71,NA
NA,8,71,NA
NA,6,75,NA
NA,6,74,NA
NA,6,73,NA
NA,5,71,NA
NA,6,75,NA
NA,6,76,NA
NA,4,93,NA
NA,4,93,NA
NA,4,93,NA
NA,4,93,NA
NA,4,93,NA
NA,4,105,NA
NA,4,106,NA
NA,4,107,NA
NA,5,117,NA
NA,4,115,NA
NA,4,116,NA
NA,18,152,NA
NA,18,152,NA
NA,18,152,NA
NA,18,152,NA
NA,18,152,NA
NA,9,95,NA
NA,9,95,NA
NA,NA,83,NA
NA,NA,83,NA
NA,NA,83,NA
NA,NA,83,NA
NA,13,73,NA
NA,13,72,NA
NA,13,71,NA
NA,13,72,NA
NA,13,74,NA
NA,5,54,NA
NA,5,54,NA
NA,5,54,NA
NA,5,54,NA
NA,5,54,NA
NA,5,54,NA
NA,14,21,NA
NA,14,23,NA
NA,14,25,NA
NA,14,24,NA
NA,14,21,NA
NA,19,36,NA
NA,19,36,NA
NA,19,34,NA
NA,19,32,NA
NA,21,32,NA
NA,23,32,NA
NA,14,49,NA
NA,16,49,NA
1,17,49,NA
NA,9,49,NA
1,9,49,NA
NA,31,60,NA
NA,31,60,NA
NA,32,60,NA
NA,33,60,NA
NA,34,60,NA
NA,35,60,NA
NA,34,44,NA
NA,34,44,NA
NA,30,44,NA
NA,28,44,NA
NA,27,44,NA
4,9,65,NA
4,9,64,NA
4,21,73,NA
4,21,74,NA
4,21,74,NA
4,22,76,NA
NA,20,83,NA
NA,16,91,NA
NA,17,91,NA
NA,17,93,NA
NA,17,95,NA
NA,14,85,NA
NA,14,85,NA
NA,14,85,NA
NA,14,85,NA
NA,14,85,NA
NA,14,85,NA
NA,16,47,NA
NA,14,45,NA
NA,13,43,NA
NA,13,43,NA
NA,13,43,NA
NA,15,114,NA
NA,15,115,NA
NA,15,116,NA
NA,15,115,NA
NA,15,114,NA
NA,15,113,NA
NA,36,132,NA
NA,34,129,NA
NA,34,124,NA
NA,32,122,NA
NA,30,122,NA
NA,28,118,NA
NA,28,118,NA
NA,28,118,NA
NA,28,119,NA
NA,25,130,NA
NA,26,130,NA
NA,NA,89,NA
NA,NA,87,NA
NA,NA,83,NA
NA,NA,79,NA
NA,NA,79,NA
NA,18,94,NA
NA,18,96,NA
NA,18,96,NA
NA,18,101,NA
NA,18,101,NA
NA,18,100,NA
NA,10,86,NA
NA,10,85,NA
NA,10,84,NA
NA,10,84,NA
NA,10,86,NA
NA,27,95,NA
NA,27,95,NA
NA,27,93,NA
NA,27,96,NA
NA,27,96,NA
NA,27,100,NA
4,4,100,NA
4,4,101,NA
4,4,101,NA
4,4,101,NA
4,4,101,NA
4,25,92,NA
4,34,100,NA
9,34,98,NA
4,32,96,NA
4,29,92,NA
4,28,90,NA
9,17,109,NA
7,17,109,NA
NA,17,109,NA
NA,17,109,NA
NA,17,109,NA
NA,8,98,NA
3,8,98,NA
3,8,97,NA
2,8,96,NA
3,8,95,NA
2,8,94,NA
2,12,76,NA
6,12,78,NA
9,12,78,NA
10,12,80,NA
6,12,80,NA
8,13,51,NA
6,13,51,NA
5,13,51,NA
7,13,48,NA
8,13,47,NA
7,13,45,NA
5,13,91,NA
5,13,91,NA
4,13,121,NA
6,13,121,NA
9,13,120,NA
5,17,128,NA
2,17,130,NA
1,17,131,NA
1,17,133,NA
2,17,133,NA
4,18,132,NA
9,5,93,NA
2,5,79,NA
5,5,79,NA
NA,10,79,NA
NA,10,80,NA
3,6,45,NA
7,4,45,NA
3,4,45,NA
NA,4,43,NA
6,4,46,NA
6,4,50,NA
6,NA,41,NA
3,NA,40,NA
5,NA,40,NA
NA,NA,50,NA
NA,NA,53,NA
NA,NA,54,NA
NA,17,53,NA
NA,17,53,NA
1,17,53,NA
1,17,51,NA
NA,17,40,NA
NA,8,48,NA
2,8,47,NA
1,8,49,NA
6,8,49,NA
6,8,43,NA
2,8,44,NA
NA,13,79,NA
NA,13,81,NA
NA,13,76,NA
NA,13,71,NA
12,13,64,NA
6,22,59,NA
4,22,60,NA
NA,22,61,NA
NA,22,62,NA
NA,22,63,NA
NA,22,65,NA
NA,25,55,NA
NA,25,76,NA
NA,25,76,NA
NA,25,76,NA
NA,25,76,NA
2,4,49,NA
7,4,49,NA
9,4,49,NA
NA,4,49,NA
NA,4,49,NA
NA,4,49,NA
1,40,57,NA
1,40,57,NA
NA,40,57,NA
NA,40,57,NA
2,40,57,NA
NA,19,28,NA
NA,19,28,NA
1,19,28,NA
1,19,28,NA
NA,19,28,NA
1,23,28,NA
3,9,50,NA
3,9,49,NA
2,9,49,NA
5,9,50,NA
5,9,49,NA
NA,26,34,NA
NA,26,35,NA
5,26,36,NA
1,26,36,NA
4,26,37,NA
7,26,40,NA
25,18,29,NA
25,13,29,NA
17,13,29,NA
16,13,30,NA
18,13,29,NA
28,9,20,NA
41,9,22,NA
47,9,33,NA
48,11,33,NA
21,13,33,NA
23,13,33,NA
24,17,10,NA
18,17,10,NA
18,17,10,NA
21,17,10,NA
18,17,10,NA
20,37,22,NA
25,37,22,NA
17,37,22,NA
14,37,22,NA
15,37,22,NA
16,37,22,NA
24,9,43,NA
25,9,43,NA
28,9,43,NA
23,9,43,NA
15,9,43,NA
1,15,38,NA
2,13,38,NA
3,13,38,NA
2,13,38,NA
2,13,38,NA
4,13,38,NA
15,14,22,NA
9,14,22,NA
10,14,22,NA
9,14,22,NA
6,13,22,NA
20,5,10,NA
18,5,10,NA
21,5,10,NA
29,5,10,NA
27,5,10,NA
28,5,10,NA
25,15,NA,NA
26,15,NA,NA
24,15,NA,NA
23,15,NA,NA
23,15,NA,NA
30,10,5,NA
32,10,8,NA
33,10,8,NA
36,10,8,NA
37,10,8,NA
36,10,8,NA
12,19,4,NA
11,19,4,NA
4,19,4,NA
4,19,4,NA
12,32,9,NA
18,27,10,NA
18,27,10,NA
16,27,10,NA
15,27,10,NA
16,27,10,NA
14,27,10,NA
47,38,17,NA
41,38,15,NA
40,38,12,NA
47,37,11,NA
35,36,9,NA
20,26,49,NA
14,26,48,NA
14,26,45,NA
30,26,40,NA
32,26,40,NA
29,26,40,NA
10,22,18,NA
10,22,23,NA
7,22,26,NA
7,22,26,NA
7,22,28,NA
8,9,11,NA
6,9,13,NA
5,9,14,NA
5,9,14,NA
1,9,13,NA
NA,9,16,NA
7,14,38,NA
7,16,37,NA
6,16,35,NA
7,16,36,NA
7,13,38,NA
44,8,41,NA
49,16,41,NA
55,16,41,NA
55,16,41,NA
53,16,41,NA
51,16,41,NA
58,4,27,NA
62,4,26,NA
60,4,26,NA
58,4,26,NA
62,4,30,NA
49,27,43,NA
57,27,43,NA
62,27,42,NA
57,27,40,NA
53,27,40,NA
43,27,41,NA
37,19,39,NA
36,19,39,NA
36,19,39,NA
35,19,43,NA
36,19,43,NA
61,26,33,NA
64,26,33,NA
66,26,33,NA
67,21,33,NA
64,21,33,NA
60,21,33,NA
74,23,36,NA
72,23,34,NA
72,23,34,NA
71,23,34,NA
73,23,34,NA
88,25,28,NA
91,21,28,NA
92,21,28,NA
90,21,28,NA
91,21,28,NA
83,21,31,NA
105,33,44,NA
104,33,44,NA
104,33,45,NA
105,33,48,NA
105,33,46,NA
62,79,33,NA
57,77,33,NA
51,77,33,NA
46,77,35,NA
43,77,37,NA
43,79,49,NA
39,78,54,NA
36,75,53,NA
34,80,52,NA
64,87,52,NA
75,89,52,NA
17,72,62,NA
21,72,64,NA
20,72,63,NA
20,72,68,NA
21,72,68,NA
55,68,68,NA
30,121,57,NA
22,122,57,NA
50,123,57,NA
37,123,57,NA
22,123,57,NA
22,64,94,NA
14,64,94,NA
7,64,96,NA
47,64,99,NA
45,64,98,NA
43,64,98,NA
60,90,91,NA
51,90,92,NA
44,90,94,NA
59,90,94,NA
66,90,96,NA
50,107,99,NA
48,107,96,NA
53,107,97,NA
46,107,98,NA
45,107,102,NA
66,107,106,NA
75,175,95,NA
71,175,97,NA
71,175,98,NA
60,170,97,NA
47,170,98,NA
31,168,97,NA
28,170,94,NA
30,172,94,NA
30,173,93,NA
32,171,93,NA
30,168,93,NA
46,151,71,NA
41,151,71,NA
38,648,78,NA
38,648,73,NA
53,648,73,NA
44,647,71,NA
17,571,77,NA
17,571,72,NA
12,571,74,NA
11,571,73,NA
39,572,72,NA
34,204,59,NA
32,202,58,NA
41,202,58,NA
33,199,58,NA
31,198,58,NA
66,198,58,NA
44,200,63,NA
33,198,59,NA
88,198,59,NA
59,198,59,NA
42,192,59,NA
93,159,69,NA
71,160,69,NA
51,162,70,NA
34,165,75,NA
84,163,75,NA
79,161,75,NA
53,138,36,NA
86,136,36,NA
65,136,36,NA
41,136,36,NA
63,136,36,NA
52,95,58,NA
35,95,58,NA
56,95,58,NA
48,93,58,NA
40,91,58,NA
61,90,58,NA
60,109,66,NA
50,108,65,NA
57,108,64,NA
47,108,65,NA
49,108,66,NA
81,130,62,NA
95,129,62,NA
87,128,62,NA
122,127,62,NA
98,121,66,NA
86,121,66,NA
63,123,69,NA
94,123,69,NA
90,123,69,NA
77,123,69,NA
102,123,69,NA
67,102,38,NA
53,104,36,NA
92,104,36,NA
76,101,38,NA
59,101,44,NA
72,101,45,NA
45,95,53,NA
33,95,53,NA
38,95,53,NA
23,95,53,NA
11,95,53,NA
37,106,49,NA
38,108,48,NA
36,190,59,NA
113,190,59,NA
107,190,59,NA
76,190,59,NA
106,88,112,NA
90,88,112,NA
74,88,112,NA
63,88,112,NA
48,88,112,NA
51,62,119,NA
53,62,118,NA
65,59,116,NA
71,58,115,NA
72,58,115,NA
103,58,115,NA
73,53,93,NA
52,53,93,NA
58,53,89,NA
48,53,88,NA
37,53,88,NA
53,40,59,NA
46,40,58,NA
45,40,58,NA
69,40,60,NA
70,40,61,NA
67,40,62,NA
55,31,102,NA
53,31,102,NA
52,31,102,NA
57,31,102,NA
57,31,104,NA
46,15,118,NA
71,14,118,NA
63,13,118,NA
45,13,118,NA
39,13,118,NA
65,13,119,NA
54,17,202,NA
30,17,203,NA
39,16,204,3
38,11,203,1
38,10,203,NA
32,49,104,NA
29,49,105,NA
29,49,105,NA
35,49,103,NA
36,49,104,NA
30,49,105,NA
52,36,118,NA
37,36,117,NA
39,36,117,NA
64,36,118,NA
43,36,119,NA
53,68,149,NA
93,68,149,NA
90,68,150,NA
77,68,155,NA
112,68,154,NA
81,68,153,NA
64,63,163,NA
97,62,163,NA
86,62,163,NA
72,61,163,NA
95,61,163,NA
71,61,188,NA
58,64,184,NA
104,64,184,NA
65,64,184,NA
55,64,184,NA
42,64,184,NA
69,53,285,NA
75,53,284,NA
47,53,287,NA
41,51,287,NA
28,53,284,NA
32,27,270,NA
57,27,270,NA
52,27,270,NA
55,27,270,NA
58,27,269,NA
56,27,268,NA
44,30,261,NA
62,30,261,NA
44,30,261,NA
32,30,261,NA
29,30,261,NA
15,23,206,NA
12,23,206,NA
29,23,208,NA
23,23,210,NA
17,23,210,NA
32,23,210,NA
19,47,255,NA
19,46,268,NA
40,47,268,NA
28,50,268,NA
25,51,268,NA
42,64,273,NA
19,64,273,NA
13,64,271,NA
8,64,269,NA
11,64,269,NA
8,64,269,NA
14,88,231,NA
6,91,233,NA
2,93,235,NA
11,93,237,NA
4,93,238,NA
5,48,226,NA
7,48,226,NA
6,48,226,NA
10,48,226,NA
14,48,226,NA
17,48,226,NA
3,51,284,NA
1,51,282,NA
3,51,285,NA
NA,51,280,NA
NA,51,282,NA
9,50,300,NA
4,50,309,NA
1,50,308,NA
7,50,307,NA
9,50,305,NA
8,50,305,NA
30,43,292,NA
26,43,293,NA
21,43,292,NA
30,43,291,NA
34,43,297,NA
26,29,286,NA
80,29,286,NA
54,29,286,NA
41,29,282,NA
53,29,283,NA
34,29,281,NA
22,54,266,NA
27,54,266,NA
40,54,266,NA
40,54,266,NA
40,54,266,NA
39,19,190,NA
30,19,191,NA
29,19,191,NA
20,19,192,NA
14,19,184,NA
41,19,185,NA
51,31,173,NA
54,31,169,NA
87,31,169,NA
81,31,172,NA
70,31,175,NA
78,26,200,NA
75,26,200,NA
69,26,204,NA
83,22,205,NA
79,22,205,NA
74,22,206,NA
80,21,224,NA
66,21,225,NA
29,21,225,NA
60,21,230,NA
52,21,235,NA
40,35,189,NA
91,35,188,NA
82,35,188,NA
75,35,188,NA
73,32,187,NA
72,31,188,NA
74,31,215,NA
103,31,215,NA
95,31,216,NA
88,31,217,NA
87,31,218,NA
86,4,239,NA
90,4,267,NA
87,4,267,NA
86,4,273,NA
75,4,273,NA
74,4,273,NA
68,9,182,NA
57,9,184,NA
48,9,185,NA
45,9,186,NA
53,9,182,NA
52,9,183,NA
66,15,117,NA
65,13,117,NA
54,11,117,NA
53,10,119,NA
43,10,120,NA
46,5,158,NA
38,5,158,NA
40,5,158,NA
37,5,155,NA
47,5,154,NA
37,5,155,NA
34,9,162,NA
53,9,162,NA
48,9,162,NA
45,9,162,NA
84,9,163,NA
40,9,161,16
23,9,161,16
23,9,161,16
18,9,156,16
8,9,155,8
6,9,155,6
15,14,87,NA
21,14,87,NA
21,14,87,NA
17,14,87,NA
20,14,87,NA
35,9,114,3
38,21,113,6
38,21,114,8
46,21,116,NA
47,21,114,NA
36,21,112,NA
41,8,106,NA
37,8,106,NA
27,8,106,NA
37,8,106,NA
39,8,106,NA
26,32,108,NA
43,32,106,NA
37,32,106,NA
29,32,106,NA
46,32,106,NA
37,32,106,NA
34,46,107,NA
62,46,107,NA
81,46,107,NA
79,46,107,NA
91,46,106,NA
98,22,62,NA
107,22,64,NA
113,22,64,NA
127,22,60,NA
124,22,59,NA
122,22,59,NA
114,21,107,NA
104,21,106,NA
97,21,106,NA
96,21,104,NA
79,21,104,NA
81,44,90,NA
73,44,90,NA
60,43,92,NA
114,39,94,NA
87,39,96,NA
80,39,99,NA
77,26,106,NA
70,26,112,NA
67,26,116,NA
47,26,116,NA
41,26,107,NA
51,18,99,NA
53,19,99,NA
55,22,99,NA
54,23,99,NA
53,23,99,NA
53,21,102,NA
34,43,95,NA
46,43,95,NA
43,43,95,NA
40,43,95,NA
54,43,97,NA
53,42,110,NA
55,42,110,NA
52,42,110,NA
47,42,110,NA
44,42,110,NA
61,46,110,NA
61,23,116,NA
56,23,116,NA
70,23,116,NA
64,23,116,NA
56,23,116,NA
63,41,98,NA
67,44,101,NA
64,46,100,NA
71,46,97,NA
65,41,102,NA
57,41,99,NA
100,33,85,NA
90,33,85,NA
104,33,85,NA
108,33,85,NA
110,33,85,NA
141,36,106,NA
120,36,105,NA
107,36,105,NA
123,36,105,NA
123,34,107,NA
130,32,109,NA
208,28,99,NA
204,28,102,NA
206,28,103,NA
273,28,104,NA
235,28,103,NA
180,21,157,NA
153,21,161,NA
127,21,161,NA
112,21,159,NA
137,21,165,NA
132,21,166,NA
128,19,186,NA
121,19,186,NA
121,19,181,NA
108,19,181,NA
124,20,180,NA
115,30,159,NA
111,30,158,NA
126,30,156,NA
116,30,152,NA
113,30,143,NA
97,28,143,NA
102,10,201,NA
85,10,199,NA
102,10,201,NA
89,10,203,NA
80,10,202,NA
86,4,215,NA
79,4,216,NA
70,4,215,NA
92,4,209,NA
87,4,205,NA
60,4,201,NA
50,8,136,NA
46,8,136,NA
39,13,137,NA
72,13,137,NA
58,13,137,NA
35,18,254,NA
45,18,256,NA
38,18,257,NA
29,18,259,NA
32,18,262,NA
29,18,263,NA
30,27,334,NA
48,27,336,NA
63,27,333,NA
64,27,332,NA
102,27,333,NA
96,10,251,NA
91,10,250,NA
81,10,246,NA
76,10,246,NA
88,10,247,NA
85,10,249,NA
76,NA,263,NA
90,NA,264,NA
89,NA,264,NA
89,NA,259,NA
85,NA,257,NA
109,NA,336,NA
110,NA,336,NA
115,NA,336,NA
120,NA,336,NA
117,NA,339,NA
117,NA,340,NA
109,NA,281,NA
108,NA,281,NA
118,NA,281,NA
117,NA,281,NA
114,NA,281,NA
113,17,392,NA
106,17,392,NA
99,17,392,NA
108,17,393,NA
102,13,393,NA
96,13,392,NA
134,12,410,NA
124,13,410,NA
120,13,410,NA
122,13,410,NA
111,10,410,NA
72,6,407,NA
83,6,408,NA
78,6,411,NA
73,7,409,NA
65,9,407,NA
46,9,407,NA
85,27,325,NA
71,27,325,NA
59,27,325,NA
73,27,325,NA
56,27,325,NA
46,23,372,NA
62,23,373,NA
46,23,373,NA
45,23,372,NA
104,23,370,NA
98,23,369,NA
86,13,320,NA
87,13,320,NA
68,13,320,NA
58,9,316,NA
65,9,316,NA
53,NA,273,NA
22,NA,273,NA
28,NA,273,NA
24,NA,273,NA
16,NA,273,NA
12,NA,273,NA
14,13,352,NA
17,13,352,NA
23,13,352,NA
28,13,352,NA
30,13,352,NA
45,17,272,NA
42,15,272,NA
60,13,272,NA
57,13,272,NA
55,13,272,NA
50,13,272,NA
45,13,296,NA
49,13,292,NA
86,13,292,NA
83,13,292,NA
82,13,292,NA
114,21,289,NA
112,21,289,NA
87,21,289,NA
78,21,289,NA
75,21,289,NA
75,21,289,NA
75,23,273,NA
73,21,273,NA
72,18,273,NA
75,18,271,NA
74,40,315,NA
77,40,315,NA
81,41,254,NA
93,41,254,NA
93,41,254,NA
86,41,254,NA
88,41,254,NA
84,44,220,NA
84,44,220,NA
87,26,207,NA
108,26,207,NA
112,26,207,NA
113,26,207,NA
123,12,187,NA
121,12,187,NA
123,12,187,NA
137,12,187,NA
159,16,189,NA
191,9,163,NA
219,9,163,NA
220,9,166,NA
210,9,168,NA
212,9,168,NA
202,9,168,NA
206,15,91,NA
196,15,91,NA
192,15,91,NA
192,15,91,NA
198,15,91,NA
187,26,121,NA
209,26,121,NA
225,26,121,NA
218,26,121,NA
222,26,121,NA
233,26,121,NA
276,21,112,NA
283,21,112,NA
307,21,112,NA
300,21,117,NA
295,17,117,NA
308,30,100,NA
319,30,100,NA
308,30,100,NA
307,30,100,NA
307,30,100,NA
304,30,100,NA
270,13,119,NA
274,13,119,NA
286,13,123,NA
275,13,123,NA
271,13,123,NA
280,9,120,NA
280,9,120,NA
278,9,120,NA
276,9,120,NA
272,9,120,NA
270,9,120,NA
496,12,136,NA
485,12,136,NA
504,12,136,NA
508,12,136,NA
517,12,136,NA
594,15,51,NA
589,15,52,NA
582,17,53,NA
576,20,53,NA
567,17,54,NA
581,15,54,NA
568,12,50,NA
564,8,51,NA
601,9,51,NA
610,12,52,NA
607,12,51,NA
616,18,31,NA
635,18,31,NA
660,18,31,NA
672,18,31,NA
672,15,31,NA
656,14,31,NA
703,14,110,NA
697,14,110,NA
693,14,110,NA
691,14,104,NA
684,14,102,NA
674,22,89,NA
661,22,89,NA
648,22,89,NA
654,22,89,NA
604,22,89,NA
586,22,89,NA
617,28,77,NA
603,28,77,NA
589,28,77,NA
586,28,77,NA
578,28,77,NA
514,NA,37,NA
497,NA,36,NA
489,NA,37,NA
489,NA,37,NA
482,NA,21,NA
486,NA,15,NA
479,27,21,NA
468,27,21,NA
475,27,21,NA
491,27,23,NA
476,27,24,NA
383,9,19,NA
385,9,19,NA
370,9,19,NA
359,9,19,NA
358,9,19,NA
357,9,19,NA
374,5,9,NA
400,5,9,NA
393,8,9,NA
439,9,9,NA
403,9,9,NA
359,14,32,NA
437,14,32,NA
407,14,32,NA
377,14,32,NA
441,14,32,NA
399,14,32,NA
339,10,23,NA
358,8,23,NA
353,5,23,NA
321,5,23,NA
323,5,23,NA
341,4,19,NA
380,4,19,NA
374,4,19,NA
386,4,19,NA
406,4,19,NA
418,4,19,NA
391,11,4,NA
392,13,4,NA
368,10,4,NA
372,13,4,NA
377,13,4,NA
381,4,17,NA
393,4,17,NA
405,4,17,NA
408,4,17,NA
471,4,17,NA
453,4,17,NA
453,NA,18,NA
469,NA,18,NA
424,NA,18,NA
351,NA,18,NA
316,NA,18,NA
300,9,4,NA
286,9,4,NA
263,9,4,NA
268,NA,4,NA
253,NA,4,NA
250,NA,4,NA
287,NA,10,NA
297,NA,10,NA
293,NA,10,NA
286,NA,10,NA
278,NA,10,NA
265,5,18,NA
257,5,18,NA
247,3,17,NA
243,NA,15,NA
243,NA,13,NA
270,NA,13,NA
237,NA,17,NA
247,NA,17,NA
245,NA,17,NA
242,NA,17,NA
253,NA,17,NA
245,5,4,NA
269,5,4,NA
314,5,4,NA
330,5,4,NA
309,5,4,NA
324,5,4,NA
