"X.1","X1","X2","X0"
2118,NA,1060,57
2117,2,1049,57
2073,8,1044,53
2072,7,1054,53
2074,9,1042,53
2075,8,1048,53
2077,5,1037,53
2100,NA,1087,59
2100,2,1082,59
2099,2,1092,59
2096,3,1076,59
2094,10,1055,59
2126,12,979,118
1981,15,950,88
1984,15,955,88
1984,16,963,88
1985,19,966,88
1987,19,957,88
1915,19,1011,76
1910,20,1009,76
1908,20,998,76
1907,20,986,76
1908,21,984,76
1907,21,981,76
1874,22,936,75
1874,21,922,77
1873,21,933,77
1875,20,920,77
1874,20,918,77
1841,20,868,106
1841,19,879,106
1845,20,851,106
1850,24,838,106
1852,25,837,106
1850,26,832,106
1942,26,758,81
1940,26,768,81
1941,31,773,81
1996,33,803,60
1998,33,798,60
1884,21,798,81
1884,23,800,81
1885,27,803,81
1887,28,812,81
1889,30,813,81
1889,29,813,81
1843,35,844,120
1841,35,844,120
1839,31,878,120
1840,28,887,120
1840,28,910,120
1850,19,875,94
1849,21,845,79
1847,19,862,79
1846,19,854,79
1843,19,853,79
1842,22,843,79
1782,28,964,80
1783,26,993,80
1782,25,997,80
1782,28,1013,80
1783,28,1014,80
1752,22,917,103
1751,22,924,103
1754,22,931,103
1578,23,976,72
1578,22,984,72
1581,22,979,72
1503,NA,1110,52
1502,NA,1125,52
1503,NA,1090,52
1503,NA,1077,52
1504,NA,1074,52
1504,NA,894,48
1504,NA,908,48
1503,NA,917,48
1503,NA,916,48
1502,NA,940,47
1413,NA,1011,60
1262,NA,975,57
1258,NA,990,57
1263,NA,1000,57
1267,NA,1002,57
1268,NA,1006,57
1209,NA,990,71
1211,NA,988,71
1211,NA,1001,71
1208,NA,1013,71
1207,NA,1019,71
1207,NA,1045,71
1211,NA,1073,49
1307,NA,1215,43
1310,NA,1224,43
1316,NA,1213,43
1312,NA,1211,43
1298,NA,1169,86
1298,NA,1162,85
1300,NA,1177,85
1305,NA,1167,85
1306,NA,1171,85
1306,NA,1155,85
1274,NA,1202,49
1273,NA,1202,49
1274,NA,1197,49
1274,NA,1193,42
1273,NA,1198,42
1124,NA,1224,49
1123,NA,1225,49
1123,NA,1237,49
1122,NA,1231,49
1121,NA,1224,49
1121,NA,1212,49
1180,NA,1163,22
1178,NA,1151,22
1175,NA,1144,22
1176,NA,1140,22
1176,NA,1147,22
1174,NA,1159,23
995,NA,1126,9
991,NA,1125,9
987,NA,1135,9
987,NA,1128,9
989,NA,1122,9
1036,NA,1175,44
1038,NA,1170,44
1036,NA,1167,44
1034,NA,1170,44
1037,NA,1163,45
1036,NA,1153,45
1043,NA,1061,33
1044,NA,1052,33
1052,NA,995,30
1052,NA,998,30
1056,NA,1006,30
991,NA,977,49
988,NA,986,49
988,NA,972,49
987,NA,960,49
987,NA,967,49
985,NA,978,49
955,NA,969,45
953,NA,984,45
954,NA,994,45
950,NA,1005,45
978,NA,1020,43
860,NA,1015,45
858,NA,1026,45
857,NA,1031,45
859,NA,1041,45
858,NA,1049,45
860,NA,1053,45
871,NA,1001,36
873,NA,999,36
872,NA,1012,36
870,NA,997,36
870,NA,1001,36
874,NA,1008,46
890,NA,976,59
888,NA,967,59
886,NA,960,59
885,NA,952,59
885,NA,932,59
893,NA,940,78
811,NA,930,68
811,NA,942,68
814,NA,938,68
806,NA,953,68
764,NA,939,48
765,NA,926,48
764,NA,918,48
811,NA,885,61
810,NA,875,61
809,NA,869,61
792,NA,898,38
790,NA,896,38
790,NA,883,38
790,NA,878,38
787,NA,877,38
826,NA,891,54
826,NA,864,54
824,NA,842,54
823,NA,826,54
822,NA,827,54
821,NA,809,54
798,NA,872,64
798,NA,852,64
799,NA,852,64
797,NA,843,64
796,NA,846,64
719,NA,872,36
718,NA,879,36
719,NA,877,36
719,NA,875,36
719,NA,864,36
719,NA,860,36
738,NA,825,51
736,NA,818,51
740,1,736,36
738,1,731,36
738,2,732,36
723,NA,814,57
726,NA,829,57
731,NA,839,57
730,NA,844,57
728,NA,846,57
731,NA,848,57
747,NA,855,39
746,NA,850,39
750,NA,851,39
751,NA,870,39
717,NA,841,40
751,NA,854,59
750,NA,862,59
753,NA,870,59
757,NA,866,58
758,NA,873,58
760,NA,879,58
719,NA,916,44
724,NA,920,44
726,NA,928,44
727,NA,902,44
735,NA,894,44
728,NA,959,48
758,NA,914,56
756,1,953,56
755,1,954,56
757,NA,979,56
751,NA,982,56
783,NA,910,58
785,NA,888,58
780,NA,880,58
776,NA,879,58
776,NA,884,58
772,NA,847,67
775,NA,860,66
774,NA,861,66
758,NA,899,51
759,NA,907,51
756,NA,907,51
782,11,866,94
781,13,849,94
783,14,837,95
783,9,824,95
782,8,798,94
691,NA,770,86
690,NA,747,86
689,NA,688,86
693,NA,608,86
694,NA,579,86
693,NA,546,87
798,1,491,110
798,1,494,110
800,1,491,110
802,2,501,108
802,NA,483,106
770,NA,462,68
766,NA,470,68
765,NA,473,68
770,NA,451,68
768,NA,455,68
769,NA,454,68
947,NA,457,105
952,NA,454,105
857,NA,462,109
861,NA,470,109
860,NA,456,109
745,NA,380,61
748,NA,367,61
746,NA,377,61
747,NA,368,61
747,NA,364,61
747,NA,378,61
834,NA,411,84
834,NA,405,84
833,NA,402,84
833,NA,407,84
792,NA,399,75
674,NA,369,95
676,NA,381,95
676,NA,389,95
635,NA,387,83
634,NA,388,83
634,NA,387,83
716,NA,326,63
718,NA,332,63
718,NA,346,63
715,NA,389,63
713,NA,358,63
644,NA,379,71
674,2,369,95
674,1,363,95
674,1,381,95
671,NA,380,95
670,NA,396,95
701,NA,385,59
700,NA,398,59
699,NA,375,59
701,NA,372,59
703,NA,358,59
621,NA,353,34
619,NA,348,34
620,NA,368,34
613,NA,374,30
614,NA,372,30
617,NA,378,30
674,2,398,68
674,2,392,68
672,2,388,68
670,2,388,68
671,2,393,68
769,3,430,48
767,3,430,48
771,3,421,48
773,3,418,48
775,3,429,48
776,3,424,48
795,NA,335,46
794,NA,325,46
796,NA,336,45
798,NA,333,45
804,NA,322,45
826,3,375,26
826,4,392,26
825,4,385,26
829,5,373,26
827,5,369,26
828,5,366,26
841,5,327,47
841,5,317,47
868,11,310,42
866,12,319,42
866,12,326,42
977,NA,345,46
975,NA,338,46
974,NA,348,46
975,NA,352,46
968,NA,352,46
969,NA,339,46
805,NA,297,23
806,NA,290,23
802,NA,297,23
801,NA,298,23
825,NA,294,29
873,NA,289,58
873,NA,277,58
874,NA,270,58
874,NA,266,58
874,NA,272,58
874,NA,272,58
840,NA,262,40
840,NA,276,40
835,NA,270,40
833,NA,268,40
833,NA,253,40
795,NA,190,30
788,NA,176,31
790,NA,146,31
792,NA,133,31
792,NA,126,31
792,NA,123,31
881,NA,150,27
881,NA,140,27
880,NA,135,30
879,NA,131,30
878,NA,139,30
878,NA,141,30
896,NA,131,7
894,NA,133,7
841,NA,149,18
843,NA,142,18
844,NA,146,18
902,NA,138,28
904,NA,137,28
902,NA,144,28
903,2,140,28
902,2,134,28
898,2,123,28
808,3,113,35
807,4,114,35
816,4,110,35
815,6,129,35
811,6,127,35
828,6,188,26
828,12,192,26
826,14,192,26
827,17,199,26
828,18,187,26
830,19,187,26
826,21,224,15
824,22,209,15
824,23,213,15
824,24,211,15
827,25,215,16
943,25,201,24
944,26,200,24
835,27,166,29
833,29,167,29
845,29,162,29
846,30,153,29
767,27,270,16
768,27,264,16
770,27,266,16
768,26,263,16
766,25,253,16
743,22,318,37
742,20,325,37
741,18,322,37
741,15,337,37
771,15,268,37
770,15,275,37
884,15,342,30
882,15,358,30
882,18,361,30
882,19,360,30
882,20,364,30
807,20,307,40
808,20,293,40
809,22,287,40
809,23,304,40
806,23,316,40
806,23,323,40
894,20,297,30
892,21,311,30
891,21,323,30
887,19,327,30
888,18,322,30
783,18,326,19
785,17,330,19
784,15,296,19
786,13,296,19
786,11,276,19
793,9,280,19
797,4,279,20
795,3,248,20
796,3,228,18
794,NA,268,18
794,1,274,18
906,2,260,28
906,2,270,28
904,3,280,28
904,3,303,28
903,2,283,28
905,2,315,28
952,3,338,33
951,2,336,32
952,2,366,32
951,2,392,32
854,4,419,25
893,3,408,39
894,3,405,39
896,5,396,39
900,3,377,39
901,4,364,39
899,1,365,39
856,4,434,54
859,3,436,53
799,3,410,48
802,4,417,49
804,1,393,50
886,NA,395,54
886,NA,393,54
965,NA,382,37
966,NA,412,37
965,NA,371,37
963,NA,381,37
1006,3,347,27
1006,3,338,27
1007,4,318,27
1008,5,317,27
1007,6,306,27
902,8,285,33
899,7,293,33
904,7,279,33
910,7,265,33
918,1,288,40
915,2,287,40
1042,2,274,23
1044,2,261,23
1041,NA,262,23
1040,1,258,23
1053,NA,264,23
955,3,228,22
953,NA,219,22
956,1,197,22
958,NA,198,22
959,NA,192,22
954,NA,183,22
1065,NA,233,18
1062,NA,225,18
1066,1,225,18
1068,NA,225,18
1069,NA,233,18
1228,NA,206,29
1226,NA,207,29
1229,NA,195,29
1234,NA,185,29
1239,NA,203,29
1244,NA,174,29
1149,NA,191,22
1148,NA,171,22
1036,1,186,36
1034,1,199,36
1029,2,191,36
1010,1,182,40
1011,2,190,40
1010,5,186,40
1012,7,202,40
1012,8,185,40
1016,8,176,40
998,8,164,29
1000,6,174,29
1000,NA,154,29
998,1,138,29
881,2,140,19
975,2,164,31
977,3,164,31
976,3,176,31
977,3,192,31
984,2,177,31
992,NA,189,31
814,NA,200,24
809,NA,229,24
811,NA,232,24
811,NA,237,24
813,NA,249,24
847,1,269,12
1054,2,256,9
1055,2,249,9
1061,2,228,9
1061,1,226,9
1062,2,229,9
989,NA,163,8
984,NA,160,8
985,NA,146,8
985,NA,138,8
985,NA,151,8
1048,NA,178,21
1044,NA,172,21
1048,NA,171,21
1046,NA,180,21
1040,NA,179,19
1036,NA,179,19
1075,NA,173,8
1073,NA,181,8
1071,NA,167,8
1068,NA,159,8
1070,NA,157,8
1015,NA,118,14
1014,NA,120,14
1013,NA,119,14
1016,NA,128,14
1017,NA,128,14
1014,NA,140,14
967,NA,144,17
971,NA,128,17
973,NA,119,17
973,NA,114,17
974,NA,118,17
1080,NA,114,14
1078,NA,106,14
1078,NA,119,14
1084,NA,97,14
1083,NA,99,14
1086,NA,110,14
1008,NA,118,26
1005,NA,114,26
1051,NA,122,25
1052,NA,107,25
1049,NA,107,25
911,NA,123,4
908,NA,136,4
907,NA,136,4
907,1,130,4
857,NA,125,9
857,1,123,9
906,NA,109,5
902,1,106,5
902,1,97,5
903,NA,95,5
893,NA,91,5
894,NA,112,NA
894,NA,108,NA
892,NA,101,NA
893,NA,91,NA
901,NA,86,1
901,NA,87,1
1049,NA,86,21
1046,NA,84,21
1047,NA,74,21
1044,NA,66,21
1042,NA,78,21
1011,NA,108,23
920,NA,99,23
920,NA,85,24
921,NA,84,28
921,NA,92,28
922,NA,88,27
1076,NA,106,5
1074,NA,100,5
1074,NA,98,5
1070,NA,95,5
1068,NA,92,5
1072,NA,84,15
1071,2,92,15
1070,5,90,15
1078,9,97,13
1077,11,102,13
1077,11,97,12
955,13,72,4
956,6,81,4
956,2,68,4
955,3,64,4
953,NA,60,4
955,NA,63,4
1061,1,100,9
1059,NA,98,9
1059,NA,92,9
1055,NA,92,9
1055,NA,95,9
1083,2,91,8
1088,2,90,8
1084,2,89,8
1080,2,89,8
1080,2,88,8
1076,2,79,8
1051,NA,101,13
1051,NA,99,13
1051,NA,101,13
1048,NA,99,13
1046,NA,94,13
1013,2,121,28
1015,NA,131,28
1025,4,126,13
1024,4,134,13
1022,4,148,13
1021,4,153,13
1061,2,165,15
1054,2,171,15
1049,1,149,15
1052,NA,148,15
1048,NA,145,15
1102,NA,109,5
1104,NA,103,5
1104,NA,102,5
1102,NA,97,5
1149,NA,115,7
1145,NA,108,7
1090,NA,104,14
1091,NA,114,14
1094,NA,100,14
1092,NA,100,14
1093,NA,100,14
995,NA,140,9
994,NA,141,9
996,NA,151,9
994,NA,129,9
991,NA,130,9
990,NA,140,9
960,NA,106,4
960,NA,104,4
960,NA,95,4
962,NA,101,4
964,NA,93,4
997,9,83,10
996,12,88,10
1003,12,98,10
1003,8,98,10
999,12,95,10
999,12,93,10
973,4,159,5
973,2,169,5
1020,1,133,5
1017,NA,126,5
1021,NA,131,5
945,NA,136,9
945,NA,137,9
947,NA,130,9
947,NA,129,9
948,NA,129,9
948,NA,128,9
973,NA,116,NA
976,NA,116,NA
976,NA,109,NA
977,NA,114,NA
995,5,105,9
1030,7,106,4
1033,7,103,4
1033,7,108,4
1035,7,117,4
1036,7,106,4
940,7,114,4
990,14,105,6
995,14,96,6
993,14,88,6
991,14,82,6
995,14,85,6
884,15,92,10
881,15,91,10
861,15,108,6
858,15,106,6
858,15,111,6
857,15,109,6
936,6,119,NA
934,6,135,NA
930,6,138,NA
923,6,118,NA
922,6,120,NA
879,2,178,9
884,3,174,9
883,2,176,9
882,2,163,9
943,NA,163,9
937,NA,156,9
976,NA,143,NA
978,NA,162,NA
979,NA,158,NA
983,NA,155,NA
980,NA,160,NA
950,NA,173,10
945,NA,166,10
941,NA,163,10
941,NA,166,10
943,NA,168,10
950,NA,168,10
880,NA,146,12
883,NA,162,12
887,NA,141,12
887,NA,163,12
891,NA,164,12
878,NA,229,8
879,NA,225,8
879,NA,216,8
881,NA,231,8
870,NA,238,8
864,NA,248,8
847,NA,258,14
846,NA,267,14
872,NA,266,14
871,NA,259,14
876,NA,265,14
830,NA,322,13
828,NA,299,13
830,1,293,13
831,1,292,13
837,1,282,13
830,2,292,13
827,3,243,12
826,5,241,12
816,6,244,12
818,6,233,12
809,7,180,12
812,9,260,14
811,9,247,14
807,9,235,14
801,9,237,14
800,8,232,14
797,8,228,14
726,7,196,20
727,7,196,20
728,7,197,20
732,6,196,20
730,6,189,20
730,5,277,23
770,4,277,38
772,1,297,38
775,NA,277,38
769,NA,280,38
777,NA,271,38
701,NA,320,24
703,NA,330,24
698,NA,316,24
699,NA,306,24
701,NA,297,24
682,NA,246,29
681,NA,230,29
680,NA,227,29
715,NA,282,33
712,NA,280,34
713,NA,273,34
673,NA,288,24
672,NA,295,24
671,NA,287,24
671,NA,279,24
664,NA,280,24
735,NA,293,11
739,NA,291,11
740,NA,286,11
733,NA,286,11
726,NA,286,11
729,NA,284,11
788,NA,343,12
786,NA,348,12
778,NA,347,12
777,NA,356,12
773,NA,354,12
726,9,402,19
729,9,398,19
730,9,399,19
729,10,398,19
727,10,415,19
722,10,418,19
689,13,361,17
685,11,368,17
736,12,379,15
737,14,374,15
737,14,376,15
705,16,384,8
637,18,373,17
639,22,386,17
636,23,368,17
637,23,362,17
635,23,372,17
618,13,414,23
623,11,411,23
625,7,416,23
629,2,408,23
619,5,390,13
569,5,408,32
567,2,409,32
568,NA,409,32
565,NA,417,32
565,NA,411,32
563,NA,416,32
525,NA,423,19
523,1,424,19
523,NA,426,19
523,NA,406,19
521,NA,417,19
634,NA,392,54
576,NA,404,43
578,NA,400,43
584,NA,403,43
585,NA,392,43
584,1,393,43
501,1,428,61
504,NA,439,61
505,NA,428,61
505,NA,416,61
507,NA,406,61
496,NA,427,10
493,NA,426,10
496,1,428,10
464,1,399,9
471,1,397,9
472,1,391,9
423,1,411,13
423,NA,413,13
425,NA,407,13
422,NA,395,13
421,NA,396,13
368,6,475,5
371,6,472,5
369,6,475,5
369,6,475,5
373,6,471,5
466,1,445,16
459,NA,472,18
466,NA,473,18
466,NA,471,18
465,2,473,18
468,3,471,18
466,6,474,17
430,NA,482,6
430,NA,479,6
432,NA,490,6
432,NA,491,6
431,NA,494,6
456,NA,428,7
463,NA,479,8
464,NA,464,8
467,NA,465,8
469,NA,470,8
471,NA,483,8
394,NA,448,11
394,NA,445,11
397,NA,444,11
402,NA,444,11
406,NA,437,11
364,NA,354,10
363,NA,353,10
363,NA,360,10
381,NA,413,5
381,NA,410,5
382,NA,411,5
386,NA,397,17
384,NA,399,17
384,NA,395,17
382,NA,400,16
377,NA,397,16
421,NA,436,10
422,NA,431,10
423,NA,433,9
426,NA,421,9
425,NA,425,9
425,NA,425,9
283,NA,360,25
282,NA,360,25
286,NA,366,25
289,NA,356,25
291,NA,349,25
433,NA,422,18
432,NA,428,18
430,NA,417,18
431,NA,418,18
433,NA,417,18
432,NA,412,18
398,NA,401,28
398,NA,400,28
375,NA,391,26
375,NA,397,26
381,NA,393,26
392,NA,435,9
391,NA,435,9
391,NA,435,9
390,NA,440,9
391,NA,440,9
393,NA,441,9
440,NA,478,17
438,NA,472,17
436,NA,477,17
436,NA,480,17
380,NA,480,21
414,NA,501,9
417,NA,507,9
413,NA,511,9
410,NA,512,9
413,NA,516,9
418,NA,515,9
405,NA,519,8
408,NA,520,8
411,NA,519,8
414,NA,517,8
413,NA,517,8
374,NA,547,6
409,NA,593,7
422,NA,589,7
417,NA,593,7
422,NA,588,8
427,NA,590,8
364,NA,591,25
371,NA,592,25
372,NA,598,25
366,NA,601,25
352,NA,607,25
340,NA,557,12
331,NA,550,12
330,NA,553,12
329,NA,556,15
328,NA,562,15
323,NA,562,15
302,NA,519,33
298,NA,530,33
290,NA,529,33
287,NA,527,32
284,NA,540,32
360,NA,532,12
360,NA,535,12
355,NA,534,12
352,NA,539,12
348,NA,542,12
283,NA,582,9
304,NA,561,23
304,NA,550,23
303,NA,554,23
304,NA,555,23
304,NA,557,23
228,NA,620,30
227,NA,613,30
227,NA,627,30
227,NA,634,30
228,NA,637,30
228,NA,639,30
253,NA,558,26
237,NA,515,24
236,NA,508,24
234,NA,515,24
235,NA,512,24
267,NA,476,38
267,NA,473,38
265,NA,479,38
265,NA,484,30
266,NA,482,30
230,NA,467,30
154,NA,453,40
154,NA,449,42
155,NA,452,42
162,NA,436,67
162,NA,438,67
218,NA,501,50
218,NA,502,50
218,NA,499,50
214,NA,503,50
213,NA,506,50
213,NA,506,50
224,NA,415,28
224,NA,416,28
225,NA,420,28
225,NA,421,29
222,NA,422,29
254,NA,397,29
274,NA,447,22
275,NA,444,22
274,NA,451,22
278,NA,452,22
278,NA,450,22
222,NA,431,32
222,NA,422,32
222,NA,423,32
223,NA,423,32
224,NA,427,32
189,NA,460,31
190,NA,455,35
188,NA,455,35
223,NA,430,32
224,NA,440,32
224,NA,440,32
262,NA,444,32
261,NA,447,32
261,NA,451,32
261,NA,456,32
261,NA,458,32
239,NA,460,47
240,NA,458,47
241,NA,464,47
240,NA,465,47
241,NA,471,47
238,NA,444,34
170,NA,414,33
171,NA,418,30
171,NA,419,30
171,NA,416,30
173,NA,415,30
156,NA,463,26
156,NA,464,26
157,NA,476,26
156,NA,470,26
156,NA,481,26
156,NA,471,26
201,NA,463,10
202,NA,524,8
203,NA,522,9
200,NA,517,13
199,NA,513,13
206,NA,575,22
205,NA,571,22
206,NA,562,22
205,NA,568,22
207,NA,568,22
207,NA,561,22
179,NA,557,32
178,NA,545,32
178,NA,546,32
173,NA,551,28
174,NA,557,28
200,NA,527,13
200,NA,533,13
200,NA,524,13
202,NA,530,13
202,NA,529,13
203,NA,528,13
207,2,506,46
206,4,504,46
206,4,504,46
208,4,506,46
209,4,508,46
208,5,567,5
207,6,568,5
208,7,573,5
208,9,575,5
208,10,578,5
209,9,575,5
194,9,681,14
193,10,678,14
194,9,672,14
195,10,677,14
196,10,681,14
232,8,586,21
233,6,586,21
265,NA,583,23
265,NA,585,23
267,NA,591,23
268,NA,588,23
205,NA,555,7
205,NA,561,7
201,NA,555,7
201,NA,567,7
203,NA,561,7
220,NA,514,10
221,NA,514,10
221,NA,507,10
221,1,506,10
232,3,542,10
232,3,539,10
257,3,608,10
257,3,611,10
257,NA,615,10
255,NA,611,10
256,NA,613,10
208,NA,518,7
166,NA,534,5
163,NA,536,5
162,NA,537,5
162,NA,544,5
160,NA,549,5
175,NA,474,5
176,NA,462,5
177,1,467,5
178,NA,478,5
176,NA,474,5
176,NA,474,5
207,NA,520,10
209,NA,515,10
208,NA,513,10
206,NA,507,10
207,NA,511,10
198,NA,547,NA
197,1,555,NA
197,1,580,NA
196,1,573,NA
197,1,578,NA
199,2,579,NA
216,1,537,NA
214,1,538,NA
216,NA,546,NA
216,NA,548,NA
214,NA,548,NA
249,NA,592,4
251,NA,593,4
246,NA,603,4
248,NA,605,4
221,NA,580,9
221,NA,588,9
244,NA,492,18
244,NA,490,15
246,NA,488,15
244,NA,493,15
243,NA,489,15
308,NA,573,7
306,NA,574,7
303,NA,572,7
302,NA,575,7
298,NA,576,7
296,NA,575,7
278,NA,634,8
288,NA,572,11
288,NA,575,11
292,NA,572,11
292,NA,581,11
301,NA,586,9
302,NA,583,9
302,NA,584,9
306,NA,586,9
307,NA,582,9
307,NA,575,9
317,NA,579,8
318,NA,591,8
318,1,590,8
320,2,562,2
318,NA,566,2
335,NA,617,6
333,NA,618,6
334,NA,620,6
333,NA,616,6
330,NA,610,6
332,NA,616,6
338,NA,650,NA
334,NA,656,NA
335,NA,648,NA
337,NA,659,NA
338,NA,664,NA
441,NA,603,5
439,NA,599,5
439,NA,604,5
440,NA,601,5
442,NA,601,5
442,NA,605,5
418,NA,585,8
418,NA,579,8
416,NA,582,8
418,NA,585,8
419,NA,585,8
417,NA,531,NA
417,NA,530,NA
469,NA,589,NA
471,NA,590,NA
473,NA,594,NA
472,NA,588,NA
375,NA,680,22
372,NA,684,22
369,NA,685,22
368,NA,685,22
366,NA,683,22
434,10,638,15
432,10,640,15
433,12,635,15
433,11,635,15
391,11,607,15
396,11,603,15
368,4,724,NA
373,5,718,NA
373,7,719,NA
373,9,720,NA
375,9,721,NA
337,7,820,9
340,7,825,9
341,8,833,9
342,9,828,9
347,9,827,9
347,8,821,9
468,2,857,9
465,2,861,9
453,2,856,9
451,2,852,9
451,1,851,9
376,3,895,5
377,3,897,5
371,3,941,NA
366,3,939,NA
363,3,943,NA
362,3,947,NA
361,4,890,9
360,4,889,9
338,4,922,9
345,4,915,9
343,4,916,9
357,2,829,5
357,2,829,5
356,2,836,5
359,2,839,5
364,2,834,5
365,2,837,5
375,7,918,NA
372,7,917,NA
369,7,918,NA
369,6,922,NA
349,4,884,NA
356,6,942,5
353,7,937,5
353,5,938,5
355,6,941,5
359,8,942,5
359,6,944,5
331,2,896,13
333,2,891,13
337,2,891,13
337,1,896,13
338,NA,903,13
375,NA,994,19
341,NA,1000,18
333,NA,1003,18
328,1,995,18
326,1,999,18
325,1,1000,18
398,NA,1116,4
398,NA,1115,4
401,NA,1121,4
401,2,1124,4
399,5,1123,4
341,NA,1000,20
339,NA,1001,20
340,NA,998,20
342,NA,1016,14
341,NA,1012,14
339,NA,1012,14
367,NA,1056,19
364,NA,1060,20
365,NA,1065,21
367,NA,1063,21
