"rgn_id","pressure","value","rgn_type","type_w_ant","rgn_ant_id","rgn_name"
102,"pel_lb",-0.000713412865980177,"eez","eez",102,"South Africa"
103,"pel_lb",8.67063385398522e-06,"eez","eez",103,"Sao Tome and Principe"
104,"pel_lb",2.65951756334783e-05,"eez","eez",104,"Equatorial Guinea"
105,"pel_lb",-3.28122612802383e-10,"eez","eez",105,"Bouvet Island"
106,"pel_lb",-0.00152736888828563,"eez","eez",106,"Ghana"
107,"pel_lb",-9.64287782738081e-06,"eez","eez",107,"Clipperton Island"
108,"pel_lb",4.956536084132e-06,"eez","eez",108,"Bermuda"
110,"pel_lb",-1.00715695850475e-06,"eez","eez",110,"Bahamas"
111,"pel_lb",3.97253237711298e-07,"eez","eez",111,"Turks and Caicos Islands"
112,"pel_lb",-1.85801119376839e-06,"eez","eez",112,"Cuba"
113,"pel_lb",-8.92384690494344e-10,"eez","eez",113,"Cayman Islands"
114,"pel_lb",1.45967254387566e-06,"eez","eez",114,"Haiti"
115,"pel_lb",6.09539067532208e-06,"eez","eez",115,"Dominican Republic"
116,"pel_lb",-2.45893721718744e-05,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"pel_lb",-9.46942048347051e-05,"eez","eez",117,"British Virgin Islands"
118,"pel_lb",-2.26978896032e-05,"eez","eez",118,"Anguilla"
119,"pel_lb",2.55784047217764e-06,"eez","eez",119,"Saint Kitts and Nevis"
120,"pel_lb",-9.90071991581765e-06,"eez","eez",120,"Antigua and Barbuda"
121,"pel_lb",-1.47018955684196e-05,"eez","eez",121,"Montserrat"
122,"pel_lb",-1.43308873042065e-05,"eez","eez",122,"Saint Lucia"
123,"pel_lb",-3.40649721021155e-05,"eez","eez",123,"Dominica"
124,"pel_lb",-5.888641001977e-08,"eez","eez",124,"Barbados"
125,"pel_lb",-7.48280583677867e-06,"eez","eez",125,"Grenada"
126,"pel_lb",-0.000103143540533415,"eez","eez",126,"Trinidad and Tobago"
127,"pel_lb",-4.74173422305369e-06,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"pel_lb",-0.00157010679303782,"eez","eez",129,"Panama"
130,"pel_lb",-0.000182965592378491,"eez","eez",130,"Costa Rica"
131,"pel_lb",1.90056913270847e-05,"eez","eez",131,"Nicaragua"
132,"pel_lb",-0.000445316239682859,"eez","eez",132,"Colombia"
133,"pel_lb",-5.90712642747789e-06,"eez","eez",133,"Honduras"
134,"pel_lb",-2.76468255508914e-05,"eez","eez",134,"El Salvador"
135,"pel_lb",0.000466495554842978,"eez","eez",135,"Mexico"
136,"pel_lb",-2.51650372582809e-05,"eez","eez",136,"Guatemala"
137,"pel_lb",-0.000183428766957314,"eez","eez",137,"Ecuador"
138,"pel_lb",-0.0132067051668784,"eez","eez",138,"Peru"
139,"pel_lb",-0.00102357658988664,"eez","eez",139,"Venezuela"
140,"pel_lb",-0.000102039739645048,"eez","eez",140,"Guadeloupe and Martinique"
141,"pel_lb",-9.07088335912001e-05,"eez","eez",141,"Faeroe Islands"
143,"pel_lb",-0.000688200182287772,"eez","eez",143,"Iceland"
144,"pel_lb",0.00011543242915069,"eez","eez",144,"Jan Mayen"
145,"pel_lb",-5.55791178352945e-05,"eez","eez",145,"Greenland"
146,"pel_lb",-8.08269744588138e-10,"eez","eez",146,"Pitcairn"
147,"pel_lb",-3.66440311448737e-06,"eez","eez",147,"French Polynesia"
148,"pel_lb",-1.134476425207e-05,"eez","eez",148,"Line Islands (Kiribati)"
149,"pel_lb",5.9570373078141e-06,"eez","eez",149,"Jarvis Island"
150,"pel_lb",2.55935804150451e-07,"eez","eez",150,"Palmyra Atoll"
151,"pel_lb",3.03683291768919e-06,"eez","eez",151,"American Samoa"
152,"pel_lb",-3.03360826415099e-07,"eez","eez",152,"Samoa"
153,"pel_lb",-2.1611252650318e-06,"eez","eez",153,"Cook Islands"
154,"pel_lb",-9.01688250847683e-06,"eez","eez",154,"Niue"
155,"pel_lb",1.21524315453492e-07,"eez","eez",155,"Tonga"
156,"pel_lb",-7.90907859308069e-08,"eez","eez",156,"Tokelau"
157,"pel_lb",-3.61111810522013e-06,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"pel_lb",3.98697637083568e-05,"eez","eez",158,"Howland Island and Baker Island"
159,"pel_lb",9.5077492063946e-07,"eez","eez",159,"Johnston Atoll"
161,"pel_lb",-4.57443148588543e-05,"eez","eez",161,"Wallis and Futuna"
162,"pel_lb",-3.62014707243115e-05,"eez","eez",162,"New Zealand"
163,"pel_lb",-8.64960915357389e-06,"eez","eez",163,"United States"
164,"pel_lb",1.9079160614665e-05,"eez","eez",164,"Belize"
166,"pel_lb",-6.59173087244124e-10,"eez","eez",166,"Jamaica"
167,"pel_lb",-8.18592047932955e-06,"eez","eez",167,"Guyana"
168,"pel_lb",1.107279177634e-06,"eez","eez",168,"Suriname"
169,"pel_lb",3.54392750132336e-06,"eez","eez",169,"French Guiana"
171,"pel_lb",5.4512643817765e-05,"eez","eez",171,"Brazil"
172,"pel_lb",-1.81635771256014e-05,"eez","eez",172,"Argentina"
173,"pel_lb",-1.4297083289854e-05,"eez","eez",173,"Uruguay"
174,"pel_lb",4.83990363292277e-05,"eez","eez",174,"Finland"
175,"pel_lb",-0.000161128822703403,"eez","eez",175,"Denmark"
176,"pel_lb",-1.33018360466815e-05,"eez","eez",176,"Germany"
177,"pel_lb",-2.13650648972525e-05,"eez","eez",177,"Netherlands"
178,"pel_lb",-3.49525349973189e-05,"eez","eez",178,"Poland"
179,"pel_lb",-0.000245833044849766,"eez","eez",179,"France"
180,"pel_lb",-0.000117495705255625,"eez","eez",180,"United Kingdom"
181,"pel_lb",-7.11494749573731e-05,"eez","eez",181,"Ireland"
182,"pel_lb",-0.000123522917114619,"eez","eez",182,"Spain"
183,"pel_lb",-0.000827627097444028,"eez","eez",183,"Portugal"
184,"pel_lb",-5.89422196201221e-05,"eez","eez",184,"Italy"
185,"pel_lb",-4.32615445540498e-05,"eez","eez",185,"Monaco"
186,"pel_lb",2.98412071735245e-05,"eez","eez",186,"Montenegro"
187,"pel_lb",4.87848196408386e-05,"eez","eez",187,"Croatia"
188,"pel_lb",3.87847962037054e-05,"eez","eez",188,"Slovenia"
189,"pel_lb",-2.93831697387245e-05,"eez","eez",189,"Lithuania"
190,"pel_lb",-0.0001243873434393,"eez","eez",190,"Qatar"
191,"pel_lb",2.72763032128998e-05,"eez","eez",191,"Iran"
192,"pel_lb",-3.74054088582841e-05,"eez","eez",192,"Iraq"
193,"pel_lb",2.87367927545629e-05,"eez","eez",193,"Guinea Bissau"
194,"pel_lb",-5.78408690091166e-05,"eez","eez",194,"Guinea"
195,"pel_lb",-0.000303009537602396,"eez","eez",195,"Ivory Coast"
196,"pel_lb",0.00037596616322582,"eez","eez",196,"Nigeria"
197,"pel_lb",4.65596612375794e-05,"eez","eez",197,"Cameroon"
198,"pel_lb",-3.70122658748327e-05,"eez","eez",198,"Gabon"
199,"pel_lb",0.000378735637839755,"eez","eez",199,"Democratic Republic of the Congo"
200,"pel_lb",9.54776013347309e-05,"eez","eez",200,"Angola"
202,"pel_lb",7.83922075039468e-05,"eez","eez",202,"Tanzania"
203,"pel_lb",0.000135775568167833,"eez","eez",203,"India"
204,"pel_lb",0.000474131244631053,"eez","eez",204,"Bangladesh"
205,"pel_lb",-3.11685916844582e-05,"eez","eez",205,"Myanmar"
206,"pel_lb",-0.00027281444596095,"eez","eez",206,"Malaysia"
207,"pel_lb",0.000148855745798421,"eez","eez",207,"Vietnam"
208,"pel_lb",-0.00115702612607949,"eez","eez",208,"Singapore"
209,"pel_lb",0.000395988429311987,"eez","eez",209,"China"
210,"pel_lb",-1.07147572424949e-05,"eez","eez",210,"Japan"
212,"pel_lb",-2.76106667725607e-05,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"pel_lb",-2.29385770182155e-05,"eez","eez",214,"Egypt"
215,"pel_lb",-4.47460502776445e-06,"eez","eez",215,"Jordan"
216,"pel_lb",0.000103378405084839,"eez","eez",216,"Indonesia"
218,"pel_lb",-1.32249269054802e-05,"eez","eez",218,"Canada"
219,"pel_lb",-2.47148010028541e-05,"eez","eez",219,"Saint Pierre and Miquelon"
220,"pel_lb",-1.04925622207809e-05,"eez","eez",220,"Sint Maarten"
221,"pel_lb",-5.58022770873221e-05,"eez","eez",221,"Northern Saint-Martin"
222,"pel_lb",-6.29043110786245e-05,"eez","eez",222,"Sweden"
223,"pel_lb",0.000303147898134815,"eez","eez",223,"Norway"
224,"pel_lb",-0.000820946343256436,"eez","eez",224,"Chile"
227,"pel_lb",-5.83586601801253e-05,"eez","eez",227,"Jersey"
228,"pel_lb",-3.61707988583204e-05,"eez","eez",228,"Guernsey"
231,"pel_lb",8.34044540971624e-05,"eez","eez",231,"East Timor"
232,"pel_lb",-1.9025761740853e-05,"eez","eez",232,"Bosnia and Herzegovina"
237,"pel_lb",0.000807589688675518,"eez","eez",237,"Oecussi Ambeno"
244,"pel_lb",-0.00147603564691069,"eez","eez",244,"Curacao"
245,"pel_lb",-3.94683927771111e-06,"eez","eez",245,"Bonaire"
247,"pel_lb",-0.00106832143870884,"eez","eez",247,"Brunei"
248,"pel_lb",-4.42978142559266e-06,"eez","eez",248,"Saba"
249,"pel_lb",1.67109191553008e-05,"eez","eez",249,"Sint Eustatius"
250,"pel_lb",-0.00124249367895374,"eez","eez",250,"Aruba"
1,"shipping",0.00164991711472509,"eez","eez",1,"Cocos Islands"
2,"shipping",0.00422685668428858,"eez","eez",2,"Christmas Island"
3,"shipping",0.0015442420948366,"eez","eez",3,"Norfolk Island"
4,"shipping",0.00104506324076101,"eez","eez",4,"Macquarie Island"
5,"shipping",0.00356736863612759,"eez","eez",5,"New Caledonia"
6,"shipping",0.00167049031642377,"eez","eez",6,"Vanuatu"
7,"shipping",0.00126714835806308,"eez","eez",7,"Solomon Islands"
8,"shipping",-0.000461480020892447,"eez","eez",8,"Palau"
9,"shipping",0.00155728515074001,"eez","eez",9,"Micronesia"
10,"shipping",0,"eez","eez",10,"Nauru"
11,"shipping",0.00153936122153978,"eez","eez",11,"Marshall Islands"
12,"shipping",0.00463281660280512,"eez","eez",12,"Wake Island"
13,"shipping",0.00201109762102149,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"shipping",0.00371430841441995,"eez","eez",14,"Taiwan"
15,"shipping",0.00269912655028866,"eez","eez",15,"Philippines"
16,"shipping",0.00158617799248482,"eez","eez",16,"Australia"
17,"shipping",0.00292263010116872,"eez","eez",17,"Papua New Guinea"
18,"shipping",0.00257239652298887,"eez","eez",18,"Fiji"
19,"shipping",0.0012718191535618,"eez","eez",19,"Tuvalu"
20,"shipping",0.00102703318419223,"eez","eez",20,"South Korea"
21,"shipping",0.000994979401991551,"eez","eez",21,"North Korea"
24,"shipping",0.000647919295437372,"eez","eez",24,"Cambodia"
25,"shipping",0.0020083508699079,"eez","eez",25,"Thailand"
26,"shipping",0.000855995599032134,"eez","eez",26,"Andaman and Nicobar"
28,"shipping",0.00274542479817053,"eez","eez",28,"Comoro Islands"
29,"shipping",0.00346694222807691,"eez","eez",29,"Mayotte"
30,"shipping",0.000661421646787362,"eez","eez",30,"Glorioso Islands"
31,"shipping",0.00143630750883504,"eez","eez",31,"Seychelles"
32,"shipping",0.0112015518481347,"eez","eez",32,"Reunion"
33,"shipping",0.00243275456085682,"eez","eez",33,"Juan de Nova Island"
34,"shipping",0.00198510811495328,"eez","eez",34,"Bassas da India"
35,"shipping",0.00132175372082515,"eez","eez",35,"Ile Europa"
36,"shipping",0.00216925763830978,"eez","eez",36,"Ile Tromelin"
37,"shipping",0.00941462315205266,"eez","eez",37,"Mauritius"
38,"shipping",0.000212451880720775,"eez","eez",38,"British Indian Ocean Territory"
39,"shipping",0.00294947147186546,"eez","eez",39,"Maldives"
40,"shipping",0.000406988319100502,"eez","eez",40,"Sri Lanka"
41,"shipping",6.04208305226147e-05,"eez","eez",41,"Mozambique"
42,"shipping",0.000924408296586715,"eez","eez",42,"Madagascar"
43,"shipping",0.000395225243911183,"eez","eez",43,"Kenya"
44,"shipping",-0.00161441180871908,"eez","eez",44,"Somalia"
45,"shipping",0.00113518549229817,"eez","eez",45,"Eritrea"
46,"shipping",-0.000168476558669182,"eez","eez",46,"Djibouti"
47,"shipping",-0.000121915679342742,"eez","eez",47,"Yemen"
48,"shipping",0.000841091709173346,"eez","eez",48,"Oman"
49,"shipping",-0.000832493178797791,"eez","eez",49,"Sudan"
50,"shipping",0.00156826164707638,"eez","eez",50,"Saudi Arabia"
51,"shipping",0.00284557750522509,"eez","eez",51,"Kuwait"
52,"shipping",0.000553406158037787,"eez","eez",52,"Bahrain"
53,"shipping",0.00201565963002312,"eez","eez",53,"Pakistan"
54,"shipping",0.00233837273681706,"eez","eez",54,"United Arab Emirates"
55,"shipping",0.00469149256163143,"eez","eez",55,"Azores"
56,"shipping",0.00254606668141124,"eez","eez",56,"Cape Verde"
57,"shipping",0.00368998563005951,"eez","eez",57,"Madeira"
58,"shipping",0.00287113594154623,"eez","eez",58,"Canary Islands"
59,"shipping",0.0020511119186727,"eez","eez",59,"Belgium"
60,"shipping",0.000501782971922475,"eez","eez",60,"Gibraltar"
61,"shipping",0.00147467258994851,"eez","eez",61,"Tunisia"
62,"shipping",0.00255871823116804,"eez","eez",62,"Morocco"
63,"shipping",0.00274439498636598,"eez","eez",63,"Western Sahara"
64,"shipping",0.00225605635489564,"eez","eez",64,"Mauritania"
65,"shipping",0.00321341999558967,"eez","eez",65,"Gambia"
66,"shipping",0.00327039370894793,"eez","eez",66,"Senegal"
67,"shipping",0.0020035598728119,"eez","eez",67,"Libya"
68,"shipping",0.00158125852821975,"eez","eez",68,"Malta"
69,"shipping",0.00162767983942265,"eez","eez",69,"Latvia"
70,"shipping",0.000495569371280988,"eez","eez",70,"Estonia"
71,"shipping",0.00876276033274974,"eez","eez",71,"Bulgaria"
72,"shipping",0.00866419692912049,"eez","eez",72,"Romania"
73,"shipping",0.000710847374711389,"eez","eez",73,"Russia"
74,"shipping",0.00477067169032976,"eez","eez",74,"Georgia"
75,"shipping",0.00550338091585123,"eez","eez",75,"Ukraine"
76,"shipping",0.00538875780924331,"eez","eez",76,"Turkey"
77,"shipping",0.000189961417399915,"eez","eez",77,"Syria"
78,"shipping",0.00384268645173757,"eez","eez",78,"Lebanon"
79,"shipping",0.00282382330074786,"eez","eez",79,"Israel"
80,"shipping",0.00665490615680936,"eez","eez",80,"Greece"
81,"shipping",0.00722044385127986,"eez","eez",81,"Cyprus"
82,"shipping",0.00346742278887833,"eez","eez",82,"Albania"
84,"shipping",0.00128409984479812,"eez","eez",84,"Algeria"
85,"shipping",0.00115295457118729,"eez","eez",85,"Ascension"
86,"shipping",0.00232277926353907,"eez","eez",86,"Saint Helena"
88,"shipping",0.00206883088611892,"eez","eez",88,"Tristan da Cunha"
89,"shipping",0.00107889263006266,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"shipping",0.00226151292017791,"eez","eez",90,"Prince Edward Islands"
91,"shipping",0.00263244012131793,"eez","eez",91,"Crozet Islands"
92,"shipping",0.00212866186068913,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"shipping",0.0013676423527291,"eez","eez",93,"Kerguelen Islands"
94,"shipping",6.29393947643361e-05,"eez","eez",94,"Heard and McDonald Islands"
95,"shipping",0.000214930469543894,"eez","eez",95,"Falkland Islands"
96,"shipping",0.0018614199142104,"eez","eez",96,"Sierra Leone"
97,"shipping",0.00205865418892554,"eez","eez",97,"Liberia"
98,"shipping",-0.012517715377301,"eez","eez",98,"Togo"
99,"shipping",-0.0177832372244911,"eez","eez",99,"Benin"
100,"shipping",0.00287217899972369,"eez","eez",100,"Republique du Congo"
101,"shipping",0.00273483334488775,"eez","eez",101,"Namibia"
102,"shipping",0.00372591254091103,"eez","eez",102,"South Africa"
103,"shipping",0.00693545531677071,"eez","eez",103,"Sao Tome and Principe"
104,"shipping",0.00269601728975819,"eez","eez",104,"Equatorial Guinea"
105,"shipping",0.00269061387499747,"eez","eez",105,"Bouvet Island"
106,"shipping",0.00209850045047494,"eez","eez",106,"Ghana"
107,"shipping",0.00353367389512381,"eez","eez",107,"Clipperton Island"
108,"shipping",0.00741755222908588,"eez","eez",108,"Bermuda"
110,"shipping",0.00207055346480311,"eez","eez",110,"Bahamas"
111,"shipping",0.00856119889141131,"eez","eez",111,"Turks and Caicos Islands"
112,"shipping",0.000544258608693058,"eez","eez",112,"Cuba"
113,"shipping",0.00305790805167284,"eez","eez",113,"Cayman Islands"
114,"shipping",0.00272275137848446,"eez","eez",114,"Haiti"
115,"shipping",0.00251592134395962,"eez","eez",115,"Dominican Republic"
116,"shipping",-0.00267343927023223,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"shipping",-0.00109585666664817,"eez","eez",117,"British Virgin Islands"
118,"shipping",0.00368210682151927,"eez","eez",118,"Anguilla"
119,"shipping",0.018669129066142,"eez","eez",119,"Saint Kitts and Nevis"
120,"shipping",0.00730166676419912,"eez","eez",120,"Antigua and Barbuda"
121,"shipping",0.0144167043395004,"eez","eez",121,"Montserrat"
122,"shipping",-0.000414504876466596,"eez","eez",122,"Saint Lucia"
123,"shipping",0.00570513814887741,"eez","eez",123,"Dominica"
124,"shipping",0.00558848157940552,"eez","eez",124,"Barbados"
125,"shipping",0.00863096267738109,"eez","eez",125,"Grenada"
126,"shipping",0.00690532109995749,"eez","eez",126,"Trinidad and Tobago"
127,"shipping",0.00751574292950766,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"shipping",0.0016821033098111,"eez","eez",129,"Panama"
130,"shipping",0.00126478934853257,"eez","eez",130,"Costa Rica"
131,"shipping",0.00278064729039925,"eez","eez",131,"Nicaragua"
132,"shipping",0.00343419482677896,"eez","eez",132,"Colombia"
133,"shipping",0.00424233497566119,"eez","eez",133,"Honduras"
134,"shipping",0.00180819438129958,"eez","eez",134,"El Salvador"
135,"shipping",0.00116222890175222,"eez","eez",135,"Mexico"
136,"shipping",0.00133081358198302,"eez","eez",136,"Guatemala"
137,"shipping",0.00171369876152004,"eez","eez",137,"Ecuador"
138,"shipping",0.00192984776743051,"eez","eez",138,"Peru"
139,"shipping",0.00303233161233906,"eez","eez",139,"Venezuela"
140,"shipping",0.00588052677525542,"eez","eez",140,"Guadeloupe and Martinique"
141,"shipping",0.00485546287693465,"eez","eez",141,"Faeroe Islands"
143,"shipping",0.00313779217483947,"eez","eez",143,"Iceland"
144,"shipping",0.00332088004946677,"eez","eez",144,"Jan Mayen"
145,"shipping",0.000757926588195108,"eez","eez",145,"Greenland"
146,"shipping",0.00208080335821133,"eez","eez",146,"Pitcairn"
147,"shipping",0.00242468940518368,"eez","eez",147,"French Polynesia"
148,"shipping",0.0016483347073583,"eez","eez",148,"Line Islands (Kiribati)"
149,"shipping",0.00287127778879769,"eez","eez",149,"Jarvis Island"
150,"shipping",0.00290288963585297,"eez","eez",150,"Palmyra Atoll"
151,"shipping",0.00481320261302134,"eez","eez",151,"American Samoa"
152,"shipping",0.0017211151167324,"eez","eez",152,"Samoa"
153,"shipping",0.00188221423758325,"eez","eez",153,"Cook Islands"
154,"shipping",0,"eez","eez",154,"Niue"
155,"shipping",0.00319138784305231,"eez","eez",155,"Tonga"
156,"shipping",0.00114192630567838,"eez","eez",156,"Tokelau"
157,"shipping",0.000901165547505784,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"shipping",0.00250227479871356,"eez","eez",158,"Howland Island and Baker Island"
159,"shipping",0.00284101389066348,"eez","eez",159,"Johnston Atoll"
161,"shipping",0.00107826310825847,"eez","eez",161,"Wallis and Futuna"
162,"shipping",0.00219251108223875,"eez","eez",162,"New Zealand"
163,"shipping",0.00159890802442904,"eez","eez",163,"United States"
164,"shipping",0.000664557827199527,"eez","eez",164,"Belize"
166,"shipping",0.00165681982117664,"eez","eez",166,"Jamaica"
167,"shipping",0.00123934482070391,"eez","eez",167,"Guyana"
168,"shipping",0.0019348930006254,"eez","eez",168,"Suriname"
169,"shipping",0.00213696264263567,"eez","eez",169,"French Guiana"
171,"shipping",0.00234319899536007,"eez","eez",171,"Brazil"
172,"shipping",0.000618386354341108,"eez","eez",172,"Argentina"
173,"shipping",0.0020758182508871,"eez","eez",173,"Uruguay"
174,"shipping",0.00110722750663236,"eez","eez",174,"Finland"
175,"shipping",-8.21956734637584e-05,"eez","eez",175,"Denmark"
176,"shipping",-0.000118825967857482,"eez","eez",176,"Germany"
177,"shipping",0.00146404418410722,"eez","eez",177,"Netherlands"
178,"shipping",0.00281922214322977,"eez","eez",178,"Poland"
179,"shipping",0.000402498849114757,"eez","eez",179,"France"
180,"shipping",0.00411976470647004,"eez","eez",180,"United Kingdom"
181,"shipping",0.00290921972654352,"eez","eez",181,"Ireland"
182,"shipping",0.00238084692747956,"eez","eez",182,"Spain"
183,"shipping",0.00159799747397808,"eez","eez",183,"Portugal"
184,"shipping",0.00179473593514128,"eez","eez",184,"Italy"
185,"shipping",-0.0130451961251145,"eez","eez",185,"Monaco"
186,"shipping",0.00324805695946459,"eez","eez",186,"Montenegro"
187,"shipping",0.00379614536482811,"eez","eez",187,"Croatia"
188,"shipping",0.00418209444233698,"eez","eez",188,"Slovenia"
189,"shipping",0.00182219066428947,"eez","eez",189,"Lithuania"
190,"shipping",0.00133739465944257,"eez","eez",190,"Qatar"
191,"shipping",0.00106023117549036,"eez","eez",191,"Iran"
192,"shipping",0.0136033023444644,"eez","eez",192,"Iraq"
193,"shipping",0.00317783023683702,"eez","eez",193,"Guinea Bissau"
194,"shipping",0.00250203509229349,"eez","eez",194,"Guinea"
195,"shipping",0.00103500818266498,"eez","eez",195,"Ivory Coast"
196,"shipping",-0.000739790693091557,"eez","eez",196,"Nigeria"
197,"shipping",0.00124048921525497,"eez","eez",197,"Cameroon"
198,"shipping",0.00361388789007737,"eez","eez",198,"Gabon"
199,"shipping",0.00194932456681694,"eez","eez",199,"Democratic Republic of the Congo"
200,"shipping",0.002894963706224,"eez","eez",200,"Angola"
202,"shipping",9.04249524389008e-05,"eez","eez",202,"Tanzania"
203,"shipping",0.00204106364190188,"eez","eez",203,"India"
204,"shipping",0.00010210525361047,"eez","eez",204,"Bangladesh"
205,"shipping",0.000240536610034795,"eez","eez",205,"Myanmar"
206,"shipping",0.00455747670307165,"eez","eez",206,"Malaysia"
207,"shipping",0.00350620942700325,"eez","eez",207,"Vietnam"
208,"shipping",0.00751638371750791,"eez","eez",208,"Singapore"
209,"shipping",0.00314176238854574,"eez","eez",209,"China"
210,"shipping",0.000389753381928372,"eez","eez",210,"Japan"
212,"shipping",0.000469446170250502,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"shipping",0.00158563788896903,"eez","eez",214,"Egypt"
215,"shipping",0.0057578160254688,"eez","eez",215,"Jordan"
216,"shipping",0.00167381216447634,"eez","eez",216,"Indonesia"
218,"shipping",0.000640866726538758,"eez","eez",218,"Canada"
219,"shipping",0.00515768053380518,"eez","eez",219,"Saint Pierre and Miquelon"
220,"shipping",0.00743139601750847,"eez","eez",220,"Sint Maarten"
221,"shipping",0.00631861255501571,"eez","eez",221,"Northern Saint-Martin"
222,"shipping",0.00114792275115355,"eez","eez",222,"Sweden"
223,"shipping",0.00200603286763412,"eez","eez",223,"Norway"
224,"shipping",0.0012506063982293,"eez","eez",224,"Chile"
227,"shipping",-0.000613331043310979,"eez","eez",227,"Jersey"
228,"shipping",-0.00314498399336313,"eez","eez",228,"Guernsey"
231,"shipping",0.00179958754502157,"eez","eez",231,"East Timor"
232,"shipping",0.00305365401171994,"eez","eez",232,"Bosnia and Herzegovina"
237,"shipping",0.00413439467282421,"eez","eez",237,"Oecussi Ambeno"
244,"shipping",0.00768679298549091,"eez","eez",244,"Curacao"
245,"shipping",0.0079597272504037,"eez","eez",245,"Bonaire"
247,"shipping",0.00592230071344435,"eez","eez",247,"Brunei"
248,"shipping",0.00431013832897393,"eez","eez",248,"Saba"
249,"shipping",0.0135244431873195,"eez","eez",249,"Sint Eustatius"
250,"shipping",0.00841261110792967,"eez","eez",250,"Aruba"
1,"slr",0.00594694564858352,"eez","eez",1,"Cocos Islands"
2,"slr",0.0127549217460798,"eez","eez",2,"Christmas Island"
3,"slr",0.0210350849974495,"eez","eez",3,"Norfolk Island"
4,"slr",0.00139317966900563,"eez","eez",4,"Macquarie Island"
5,"slr",0.0284214863846233,"eez","eez",5,"New Caledonia"
6,"slr",0.0155116725206083,"eez","eez",6,"Vanuatu"
7,"slr",0.0222714627552095,"eez","eez",7,"Solomon Islands"
8,"slr",0.0412860583579381,"eez","eez",8,"Palau"
9,"slr",0.0349781570732873,"eez","eez",9,"Micronesia"
10,"slr",-0.000294022461444766,"eez","eez",10,"Nauru"
11,"slr",0.0212449824592955,"eez","eez",11,"Marshall Islands"
12,"slr",5.94524394571259e-05,"eez","eez",12,"Wake Island"
13,"slr",0.0088005132252977,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"slr",0.00395430461199561,"eez","eez",14,"Taiwan"
15,"slr",0.0343459933772278,"eez","eez",15,"Philippines"
16,"slr",0.0453255355623495,"eez","eez",16,"Australia"
17,"slr",0.0293752287711233,"eez","eez",17,"Papua New Guinea"
18,"slr",0.0318123605035593,"eez","eez",18,"Fiji"
19,"slr",0.000552068691973043,"eez","eez",19,"Tuvalu"
20,"slr",0.00880881278544779,"eez","eez",20,"South Korea"
21,"slr",0.0122573469475125,"eez","eez",21,"North Korea"
24,"slr",0.0180506821387258,"eez","eez",24,"Cambodia"
25,"slr",0.0269572673541292,"eez","eez",25,"Thailand"
26,"slr",0.0256890193018265,"eez","eez",26,"Andaman and Nicobar"
28,"slr",0.0151709724440793,"eez","eez",28,"Comoro Islands"
29,"slr",0.034231930523943,"eez","eez",29,"Mayotte"
30,"slr",0.0185394602370533,"eez","eez",30,"Glorioso Islands"
31,"slr",0.0238961816100467,"eez","eez",31,"Seychelles"
32,"slr",0.0111238410370495,"eez","eez",32,"Reunion"
33,"slr",0.014641822918373,"eez","eez",33,"Juan de Nova Island"
34,"slr",0.0238491491610674,"eez","eez",34,"Bassas da India"
35,"slr",0.00677371731606023,"eez","eez",35,"Ile Europa"
36,"slr",0.00246752770005787,"eez","eez",36,"Ile Tromelin"
37,"slr",0.0174376976826334,"eez","eez",37,"Mauritius"
38,"slr",0.022149279293381,"eez","eez",38,"British Indian Ocean Territory"
39,"slr",0.0230321103487786,"eez","eez",39,"Maldives"
40,"slr",0.0267132144344074,"eez","eez",40,"Sri Lanka"
41,"slr",0.0333410679127568,"eez","eez",41,"Mozambique"
42,"slr",0.0354885544537479,"eez","eez",42,"Madagascar"
43,"slr",0.0368299045675018,"eez","eez",43,"Kenya"
44,"slr",0.0335905175335909,"eez","eez",44,"Somalia"
45,"slr",0.0364428629631837,"eez","eez",45,"Eritrea"
46,"slr",0.0210099908933179,"eez","eez",46,"Djibouti"
47,"slr",0.0300275404057105,"eez","eez",47,"Yemen"
48,"slr",0.0247528032074715,"eez","eez",48,"Oman"
49,"slr",0.0331207909163682,"eez","eez",49,"Sudan"
50,"slr",0.0380947113518083,"eez","eez",50,"Saudi Arabia"
51,"slr",0.03649248623733,"eez","eez",51,"Kuwait"
52,"slr",0.0411446337739033,"eez","eez",52,"Bahrain"
53,"slr",0.0340637611602139,"eez","eez",53,"Pakistan"
54,"slr",0.0416111748508693,"eez","eez",54,"United Arab Emirates"
55,"slr",0.00217400406639761,"eez","eez",55,"Azores"
56,"slr",0.00868009623697113,"eez","eez",56,"Cape Verde"
57,"slr",0.00379377815302127,"eez","eez",57,"Madeira"
58,"slr",0.00611095722483563,"eez","eez",58,"Canary Islands"
59,"slr",-0.0119700422231331,"eez","eez",59,"Belgium"
